,desc,location,size,value
11,"A 5 Bedroom ambassadorial house, sitting on approximately 1 acre of flat terrain. The house is within a secure gated community in...","Karen, Karen, Nairobi",5,90000000
12,Being in the heart of Runda Estate is this 5 Bedrooms Villa in a gated compound With easy proximity to UN offices...,"Mimosa Road, Runda, Nairobi",5,110000000
18,"Situated in karen""s most prestigious location address – nandi road in nairobi kenya, heavenly abode of only 6 ultra-luxurious mod...","Miotoni Rd Karen, Karen, Nairobi",5,120000000
25,"Set on the slopes of the Mbagathi river karen overlooking the picturesque Ngong hills with lush indigenous vegetation, the develo...","Mbagathi Ridge, Karen, Nairobi",5,110000000
31,"It, s a precious and lustrous double storey house 5bedroom all ensuite with a staff quarters for two. located Kitisuru in a...","Kitisuru Rd Kitisuru, Kitisuru, Nairobi",5,75000000
32,"Well presented 5 Bedrooms family home in serene and quiet environs of great Kitisuru Estate With easy proximity to UN offices, Vi...","Kitisuru Road, Kitisuru, Nairobi",5,75000000
33,Immaculately done is this 5 bedrooms Villa in a gated of 4 houses With extra modern finishes and fittings Few minutes drive...,"Kyuna Road, Kyuna, Nairobi",5,100000000
35,"Strategically located off NGECHA Road within a Low Population Density Gated Community, New Kitisuru - NSSF Estate is this Beautif...","KITISURU - GETATHURU ROAD, Kitisuru, Nairobi",5,85000000
36,"Exclusive and Luxury development in Runda For Sale, This brand new 5 Bedroom House is a sheer exploration of luxury with modern...","Gardenia Rd Kitisuru, Runda, Nairobi",5,260000000
37,"Impeccably presented family home in a good neighbourhood of Runda With a easy proximity to UN offices, German School, Rosslyn Aca...","Mimosa Road, Runda, Nairobi",5,110000000
40,"Exclusive and Luxury development in Runda For Sale, This brand new 5 Bedroom House is a sheer exploration of luxury with modern...","Gardenia Rd Kitisuru, Runda, Nairobi",5,260000000
41,"A 5 bedroom, all en-suite country home located in one of the charming and convenient leafy suburbs in Nairobi karen, a place...","Karen Ngong Rd, Karen, Nairobi",5,75000000
43,"6 units on a 3 acre gated community. Ground Floor: Living room, Dining room, Guest bedroom, Cloak room, Kitchen, Utility, Pantry....","THE GROVE, Baraka Road Limuru, Redhill, Nairobi",5,80000000
45,"Strategically located in Runda - Eagle Park is this 5 Bed room Double Story house. All Bedrooms are en suite, Separate Sitting...","PAN AFRICAN INS AVENUE, Runda, Nairobi",5,140000000
47,A newly built 5 Bedrooms Massive Town house in a quiet environment of Kitisuru With overlooking breath taking views Walking dista...,"Kitisuru Road, Kitisuru, Nairobi",5,110000000
49,"Classic home! Spacious lounge with a fire place, Fitted kitchen with a breakfast area, Study room, Large terrace with open fire p...","Windy Ridge Nairobi, Karen, Nairobi",5,115000000
50,"This grand 6 bedroom house sits on 1 acre and it is located in the central parts of Karen, with an access...",,5,105000000
51,Its a precious and lustrous double storey house 5 bedroom all en suite with a staff quarters for two. located in runda...,"runda mimosa road, Runda, Nairobi",5,120000000
53,This stylish urban villa perfectly balances modern finishes with comfortable living; architecturally designed to meet your needs ...,"Karen, Karen, Nairobi",5,80000000
57,House Standing on 3/4 Acres of Prime Plot For Sale The House is 90% Done Has 5 Bedrooms +2 Dsq Has A...,"Habiscus Road, Runda, Nairobi",5,60000000
67,New home for sale. These are luxurious yet distinct modern villas located at the heart of Karen. Their unique design ensures a...,"627 karen, Karen, Nairobi",5,105000000
69,Welcome to where luxury and class are inter twinned as this handcrafted masterpiece is strategically located in the serene and le...,"Karen, Karen, Nairobi",5,115000000
71,"* Located at the quiet and serene environment of Lavington * 5 minutes walk to Lavington Shopping Centre * Features 5 bedrooms,...","Lavington, Lavington, Nairobi",5,75000000
73,"Now is the time! Fabulous 5 bedroom home on an 1/8th in Langata, is looking for new family. If you're looking for...",,5,50000000
74,"looking for a house with next level luxury? Newly built home! Located in Muthaiga north, one of the highly regarded neighborhoods...","Muthaiga North, Nairobi",5,75000000
75,"Magnificent 5 bedrooms house on 3 levels in Karen, in a gated community of 20 each on 1 acre/ All 5 bedrooms...","Karen, Karen, Nairobi",5,125000000
78,* All rooms are en-suite with in-built wardrobes. * The house has an expansive lounge with a modern fireplace and has a...,"Karen, Karen, Nairobi",5,80000000
79,This charming home is in a serene gated complex in Karen. It is spacious and has a well manicured garden with mature...,,5,115000000
81,Located near the Road A charming two leveled 5 bedrooms stand alone double storey house set on one acre plot belonging to...,"Lavington Muhoya, Lavington, Nairobi",5,270000000
82,Lovely new 5 bedrooms house for sale is located in Lavington . It has the following features : - All en suite...,"Lavington, Nairobi",5,80000000
83,"looking for a house with next level luxury? Newly built home! Located in Muthaiga north, one of the highly regarded neighborhoods...","Muthaiga North, Nairobi",5,75000000
94,"This beautiful house is in the affluent residential suburb of Nairobi, that is, The New Kitsuru Estate. It has 5 bedrooms and...","New Kitsuru Estate, Kitisuru, Nairobi",5,130000000
95,This wonderful property Spacious and viewing is a must to appreciate this 5 bed roomed detached property available to let unfurni...,"Runda, Nairobi",5,95000000
97,Its a precious and lustrous double storey house 5 bedroom all en suite with a staff quarters for two. located in runda...,"off ruaka road, Runda, Nairobi",5,245000000
98,"Wealthlink presents a 5br standalone house in the heart of Runda, Flametree. It sits on half acre, in a secure and pleasant...","Runda, Runda, Nairobi",5,85000000
99,These luxury villas with excellent interior are located at the greens of Karen with a 24 hour security. The house has magnificent...,"Unnamed Road Nairobi, Karen, Nairobi",5,150000000
101,Located close to the UN OFFICES is this magnificent and spacious 5 bedrooms all ensuite double storied house sitting on half acre...,"Golden Eagle Valley Kitisuru, Runda, Nairobi",5,140000000
103,HOUSE FOR SALE IN MOUNTAIN VIEW ESTATE A 5 Bedroom house with a garage and a servant's quarter. Set on 1/4 acre...,"Hinga Road Kangemi, Mountain View, Nairobi",5,42000000
104,HOUSE FOR SALE IN MOUNTAIN VIEW ESTATE A 5 Bedroom house with a garage and a servant's quarter. Set on 1/4 acre...,"Hinga Road Kangemi, Mountain View, Nairobi",5,42000000
105,"Exclusive and Luxury development in Runda For Sale, This 5 Bedroom House is a sheer exploration of luxury with modern exteriors a...","Flame Tree Dr Kitisuru, Runda, Nairobi",5,260000000
106,An elegant house located in the heart of Runda in a serene environs. It has the following features; It is two levels...,"Off Ruaka Road, Runda, Nairobi",5,250000000
108,"Located in the serene and quiet neighborhood of Riverside is the 5 bedroom house offering unparalleled luxury. Its near malls, sc...","Riverside, Nairobi",5,65000000
112,Runda A beautiful 5 bedroom double storey house for rent sitting on 1/2 acre mature garden Large step-down lounge with fire place...,"Runda, Nairobi",5,85000000
114,Situated in the heart of Karen is this spectacular and spacious property. Set of 5 acres with an indoor swimming pool and...,,5,650000
116,Its a precious and lustrous 5 bedroom double storey house all ensuite with a staff quarters for three located in Kileleshwa in...,"mandera road, Kileleshwa, Nairobi",5,260000000
118,Situated in the heart of Karen is this spectacular and spacious property. Set of 5 acres with an indoor swimming pool and...,,5,650000
119,"-This a 5 bedroom double storey . -All bedrooms are en-suite, -Sunken lounge with fire place, -Spacious kitchen, -Laundry area, -...","Emirates Cl Syokimau, Syokimau, Nairobi",5,28000000
120,"Strategically located in Runda - Eagle Park is this 5 Bed room Double Story house. Ground floor. 2 Bed Rooms, Both en...","PAN AFRICAN INS AVENUE, Runda, Nairobi",5,140000000
122,"Luxurious 5 bedrooms for sale is located in Lavington FEATURES ARE : - Modern design bedrooms with wooden flooring , in-built war...","Lavington, Nairobi",5,65000000
123,"An elegant well presented house on 0. 6 acre of beautiful garden. Living room, dining room, study, 5 ensuite bedrooms, fitted kit...","Nyari, Nairobi",5,170000000
125,"Five Bedroom House located in Syokimau, off Community road. The house oozes with eye-catching amplitude of space. Tucked in a ser...","Community Rd Syokimau, Syokimau, Nairobi",5,13500000
126,New built 5 bedroom with sq in Kitisuru for sale in gated community. -Modern finishes - All en suite -Spacious luxurious rooms...,"Kitisuru, Nairobi",5,60000000
127,Magnificently done and Strategically Located in the heart of Runda is this Newly Built : >5 Bed Rooms Double Story House. *All...,"RUAKA ROAD, RUNDA, Runda, Nairobi",5,245000000
128,"Beautifully designed 5 bedrooms villa sitting on its own compound. The house has spacious bedrooms, all en-suite and a walk in cl...","Karen, Nairobi",5,105000000
129,"This is a beautiful Well presented double storey house located in the heart of Runda Estate and has the following features, Sitti...","Ruaka Road., Runda, Nairobi",5,85000000
133,Located close to U. N. GIGIRI OFFICES GERMAN SCHOOL and BRAEBURN SCHOOL. and INTERNATIONAL SCHOOL OF KENYA AND PEPONI SCHOOL. A w...,"Kitisuru road, Kitisuru, Nairobi",5,70000000
135,"Ambassadorial house on one acre mature garden, high end finishes, excellent security, garage for 7 cars, 8 private rooms for eith...","Dik Dik Gardens , Kileleshwa, Nairobi",5,280000000
136,"Beautiful 5brm double storey standalone house sitting on 0. 5 acre, features; # all en suite # servants quarter # family lounge...","Pan African avenue , Runda, Nairobi",5,140000000
137,These luxury villas with opulent interior are located at the greens of Karen with a 24 hour security. The house has magnificent...,"Unnamed Road Nairobi, Karen, Nairobi",5,150000000
143,"This stunning home is at a secure, serene and established area in Karen. It is a 5 bedroom all en-suite stand alone...",,5,55000000
144,"This one of the beautiful house go have in Kitsuru, it is designed as ambassadorial house, whereby it has good environment and...","Kitisuru, Nairobi",5,150000000
146,Very spacious 5 bedrooms all en suite town house for sale is located in lavington . FEATURES : - All bedrooms are...,"Lavington, Nairobi",5,65000000
147,Executive 5 bedroom Townhouse 4 Rooms Ensuite spacious rooms open plan kitchen 4 burner table top cooker & oven massive storage c...,"Wananchi Road Syokimau, Syokimau, Nairobi",5,25000000
149,"The property is in excellent condition, the 5 bedroom offers luxury living in the heart of Ridgeways. Has a beautiful Front lone....","Ridgeways, Nairobi",5,80000000
150,New home for sale. These are luxurious yet distinct modern villas located at the heart of Karen. Their unique design ensures a...,"Karen Nairobi, Karen, Nairobi",5,105000000
151,Modern High-End 5 bedroom house in a secured community in Ridgeways for Sale. This magnificent property is on half an acre with...,"Ridgeways, Nairobi",5,90000000
153,5 BEDROOM Maisonette En-suite Lavington for sale. 5 Bedroom Maisonette for sale in Lavington. Built in a calm enviroment suitable...,"29 Chalbi Dr, Lavington, Nairobi",5,50000000
154,This is brand new gated community of 13 stand-alone homes in a sought-after location along Lower Kabete road only a few meters...,"Lower Kabete Loresho, Kitisuru, Nairobi",5,125000000
156,"The property is in excellent condition, the 5 bedroom offers luxury living in the heart of Ridgeways. Has a beautiful Front lone....","Ridgeways, Nairobi",5,80000000
157,Luxurious 5 bedrooms executive townhouse for sale is located in Lavington. - It is a modern designed townhouse in a gated communi...,"Lavington, Nairobi",5,110000000
160,Five bedroom house on 0. 5 acres land along Runda mae is out for sale. The property is neighboring Embassy of Romania...,"Mae Rdge Kitisuru, Runda, Nairobi",5,95000000
164,"Situated in Karen's most prestigious location address , heavenly abode of only 6 ultra-luxurious modern villas called as smart ho...","Karen, Nairobi",5,160000000
165,Are you looking for Character and charm wrapped for you in one piece? Located in an extremely serene environment Spacious sunken ...,"OFF PAN AFRICA ROAD, Runda, Nairobi",5,140000000
167,"-Located in Runda, Asking Ksh 90 Million. (Negotiable) - 5 bedroom(2 en-suite), wooden ceiling - A separate TV room - 5 bathrooms...","Northern Bypass Rd Kitisuru, Runda, Nairobi",5,90000000
168,"An exclusive private gated community in Karen, is close to everything in Karen yet tucked away from it all. Conveniently located ...","Langata Rd Nairobi, Karen, Nairobi",5,105000000
175,Located in the quiet neighborhood of Garden estate is this lovely 5 bedroom house providing the suburban feeling to its occupants...,"Marurui Rd Nairobi, Garden Estate, Nairobi",5,60000000
