,desc,location,size,value
79,"This unique 50 acres of land boasts both wild and landscaped forests, as well as valleys, and seasonal rivers and dams. The land that has acted primarily as a holiday home for the family, was acquired over a number of years from the surrounding Ol Donyo Sabuk national park that borders on three of the four sides of the property’s perimeter.
The park contains the gravesite of lord William Macmillan as well as his former residence that once hosted President Theodore Roosevelt on a visiting excursion to Kenya. The gated home compound occupies five acres at the highest point of the estate, and thus boasts panoramic views of the surrounding park, village and Mount Kenya in the distance.
The main structures are located here including a fully contained 1-bedroom cottage, swimming pool, storage house, cow shed, and staff quarters. A main house and separate office/gym are currently under renovation.
There are maintained camp grounds throughout the territory along with orchards of macadamia nut, orange, lemon and mango trees.
Although this plot has been utilized predominantly as residential area, its potential is limitless and is entirely open to new prospects and ventures, either privately or commercially. The potential of the space and the opportunity to own a piece of land this size in one of Africa’s fastest developing nations makes this a once in a lifetime opportunity!
•	2.6 km from donyo market
•	3 km from fourteen falls
•	18km from thika town
•	65km from nairobi
•	a scenic drive to and from Thika town passes along Del Monte fruit plantations","Kyanzavi, Kangundo",5,
80,"New home for sale.
These are luxurious yet distinct modern villas located at the heart of Karen.
Their unique design ensures a signature lifestyle for every resident.
The accommodation includes:
-5 bedrooms all en-suite
-Total built up area of 5000 sq.ft
-Porte Croche
-Lounge with fireplace
-Dining Room
-Fitted Kitchen
-Entertainment room with a fitted bar
-Family Room
-Cloakroom
-Laundry Area
-Staff Quarters for 2 Personnel
-Expansive Terraces and gardens
-BBQ and pool area
The amenities in this development include a world class Club House with a meeting place and a children’s play area. Contact/message for viewing plus more information on this home. Thank you.","Karen, Langata",5,110000000
91,"Watamu, Prime Beachfront.
5 bed, 1 acre
This prime beachfront property is almost directly in front of Turtle rock in Turtle Bay, a stunning Marine Park. Ideal for all manner of water sports/activities such as Scuba Diving, snorkeling, deep-sea big game fishing, kite surfing etc.
All bedrooms are en-suite set around a private courtyard with a swimming pool. Swimming pool pavilion, a large verandah and large roof top deck provides many areas to relax.
Large Kitchen, 3 D.S.Q.’s, 3 stores ample parking.","Watamu, Kilifi North",5,94500000
93,House for sale on 0.5acres piece of land,"Ngecha Raod, Lower Kabete, Westlands",5,130000000
104,"ON 1/2 ACRE LAND
5 spacious bedrooms all ensuite, a multi purpose spacious attic, family TV room, spacious kitchen and dining room, lounge opening to the yard and 2 rooms servant quarters.
Accessible from tarmac road and cabro paved driveway. It is secured by a perimeter wall and electric fence with a common gate that is guard manned 24 hours.
A members health club with a swimming pool, gym, sauna and steam.
It is located within top range developments with international schools within 10 minute drive, Karen hospital within 3 minute drive and shopping malls eg The Hub and Galleria within.
PRICE KSHS - 85M","Karen, Langata",5,85000000
109,"Located in Karen fair acres..is this charming 5 bedroom house on 1/2 acre developed land. This house has a Jacuzzi and a mature garden.
Touching fair acres road. All the bedrooms are ensuite. Spacious kitchen... Plus mature garden.
Nearby malls include Garellia mall, the hub, and the upcoming mall waterfront. Nearby school are Hillcrest schools,banda school and Nairobi school.
Plus many more lovely things in the house as seen in the photos.
This home is ready for viewing.
For more details contact/message.
Thank you.
Pioneer properties limited-kenya.","Karen, Langata",5,85000000
110,"Classic home!
Spacious lounge with a fire place,
Fitted kitchen with a breakfast area,
Study room, Large terrace with open fire place leading to the gardens,
1 master ensuite bedroom and 3 Bedrooms, a family room with a fire place, 1 Guest bedroom ensuite and
2 Domestic Servant Quarters.
The salient features include;
-Community Swimming pool,
-Electric perimeter fence and CCTV surveillance,
-Club House,
-24 hour manned security gate,
-Intercom system,
-2 car parking spaces,
-Beautiful Landscaped gardens,
-Borehole water supply,
-Backup Generator,
-Cabro paved internal roads and street lighting,
-Common sewerage recycling plant and an irrigation system,
-Solar panels
Contact/message for viewing plus more information on the house.Thank you.","Karen, Langata",5,80000000
112,"3 acres prime land with mature trees.
Located in a very serene and secure area in the leafy suburbs of Karen.
Has a 5 bedroom colonial house and 3 cottages.","Ndovu Road , Karen, Langata",5,190000000
115,"Luxury double storey standalone house on 0.6 acre
5 bedrooms(all en-suite)
GROUND FLOOR
Entrance hall
Modern fitted kitchen with an island and pantry
Bright spacious lounge with fireplace
Spacious separate dining area
Family/TV room
Study room
Large master bedroom with walk-in closet and en-suite bathroom
Visitors cloakroom
LEVEL1
Second and third bedrooms with walk-in closet,en-suite bathrooms and a balcony overlooking the garden
Fourth and Fifth bedrooms with in-built walk-in closet and en-suite bathroom
OTHERS INCLUDE
Staff accommodation for 2 with facilities
Laundry area
Lockable garage for 2
Mature garden
Parking
Perimeter wall with electric fence
LOCATION INFORMATION
The house is located in a good neighborhood of Runda
POPULATION DENSITY:Low
SECURITY
The area is secure and it is served by Runda and Gigiri Police Station
EDUCATIONAL INSTITUTIONS
School around the area include,Potter's House School,Rosslyn Academy,German School and Braeburn School In Garden Estate
SHOPPING CENTRES & AMENITIES
The house is close to Village Market,Rosslyn Rivera Shopping Mall and Two Rivers Mall","Flame Tree Drive, Runda, Kiambu",5,255000000
117,"Introducing ' The Greenwood '. An address that lets luxury do all the talking and is set within lush greenery in the upmarket Kitisuru area.
Elegant and luxurious 5 bedroom designer villas touched by the choicest of amenities and conveniences. These homes are sure to make a lifetime impression upon the city's elite.Features include:
Each house is approx. 7,000 square feet
5 all ensuite bedrooms with fitted walk in closets
Italian fitted kitchens by STOSA
4 parking bays per house plus visitors parking
2 Spacious lounge area and separate dining room
Pantry and separate utility area
Lush green manicured gardens and a separate entertainment area
Dsq for 2
Borehole and adequate water storage
Electric fence and CCTV surveillance
Solar water heating
Safe haven room
Easy payment plan","Kitisuru, Westlands",5,125000000
119,"Situated in karen""s most prestigious location address – Nandi road in Nairobi Kenya, heavenly abode of only 6 ultra-luxurious modern villas called as smart homes designed to be fit for celebrities of their own heart, built at the highest possible standard and with all the existing gadgets to make it modern and contemporary.
Set on ½ acre with a stunning landscape and total house square footage of 6550 this house will impress you with the attention to detail and high technology. With a touch of a button on your mobile & ipad, you can switch the lights on or off, control audio/video, automatic control of window shades in every part of the house!
Most excitingly even turn on your coffee maker or turn on your oven sitting in your office. Wow!!!! But not yet… larkspur villas is built to a very high standard and has highly qualitative finishing. 5 in-suite large bedrooms, special secure/study room attached with an unimaginable master suite wing.
Spacious bathrooms, fantastic interior design and modern fire place in a most stunning special security glass lounge and grand dining in an untraditional lay-out to create a unique and relaxing space, all under the umbrella of hi-tech security cctv surveillance, virtual electric fence, you can monitor and handle your home from any part of the world.
Contact/message for viewing plus more information on the house.Thank you.","Karen, Langata",5,140000000
123,"Executive 5 bedrooms with a dsq for sale.
All bedrooms ensuite
Very spacious room
Very modern finishes
Quite spacious and fitted kitchen
Fitted fire place in the lounge and family room.
Family room with a balcony
Master bedrooms with a jacuzzi and walking closet
Garage for 2
Ample parking
Mature private garden
Common swimming pool
Borehole
Party area
In a gated community of 11 house","Riverside Drive, Riverside, Westlands",5,62000000
125,"Located in a gated community in Kileleshwa is this 5 bedroom townhouse with all the bedrooms en suite and a staff quarter.
Features:
-Spacious lounge with a fireplace,
-Fully fitted kitchen with pantry ,
-En suite guest bedroom on the lower level.
-3 en suite bedrooms on the 1st level,
-Master bedroom on the 2nd level.
-Has a Jacuzzi, shower cubicle and balcony.
-En suite staff quarter.
-Inverter for power back up
Close proximity to Valley Arcade Shopping Centre.
Available for rent at 320 K per month","Kileleshwa, Dagoretti North",5,68000000
128,"Luxury gated living of only 6 Villas in the sought after area of Karen under construction ( Show House Ready). 5 Bedroom all en suite spread over two floors has the following features;
- Each villa sits on half acre plot
- Magnificent double volume ceiling lounge with a fire place. The lounge opens up to the veranda with easy access to lush garden area.
- Custom made island Kitchen comes with fitted appliances such as a cooker, oven and extractor Fan. It also has a breakfast area.
- Separate Dinning area..
- Guest bedroom is en suite.
- Family room .
- All rooms are en suite . They come with in built cupboard space and Modern bathroom fixtures.
- Master bedroom with a walk in closet, private balcony , Jacuzzi and shower cubicle.It also comes with a small lounge private lounge and small Kitchenette.
Extra amenities
- Borehole
- Backup Generator
- Electric Fence and CCTV Cameras
Sale Price : 85 Million","Karen, Langata",5,85000000
