,desc,location,size,value
819,"Magnificent and Capacious 4 Bedroom all Ensuite Townhouse with Detached Dsq off Grevillea, Spring Valley - Nairobi","GREVILLEA GROVE, Spring Valley, Nairobi, Nairobi",4,57000000
820,Beautiful 4 Bedroom Maisonette In Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",4,10500000
824,4 Bedroom Townhouse for sale in Westlands,"Grevillea Grove, Westlands, Nairobi, Nairobi",4,60000000
827,4 bedroom house in Rosslyn Estate,"Gigiri, Gigiri, Nairobi, Nairobi",4,90000000
829,4 Bedroom Town House for sale Along Kiambu Road,"Kiambu road, Kiambu Road, Nairobi, Nairobi",4,37000000
832,Fairfield Park,"Mombasa Road, Nairobi, Nairobi",4,17000000
833,Four Bedrooms Tonwhoues New with Modern Finishing in Peponi,"Lower kabete road, Peponi, Nairobi, Nairobi",4,95000000
840,Spacious 4 Bedroom+2dsq TV Room Study Own Gate for sale in Kileleshwa,"Kileleshwa, Nairobi, Nairobi",4,48000000
841,A Lovely 4 Bedroom Townhouse in Westlands,"Off Peponi Road, Brookside, Nairobi, Nairobi",4,38000000
844,Hardrock Park Estates,"Thika Road, Nairobi, Nairobi",4,25000000
845,4 Bedroom House,"Kiamumbi, Kiamumbi, Nairobi, Nairobi",4,32000000
847,4   Bedroom townhouse for sale  Lavington,"Chalbi Dr, Lavington, Lavington, Nairobi, Nairobi",4,63000000
848,Runda Homes Kiambu Rd,"Runda, Nairobi, Nairobi",4,37000000
850,An Exclusive And Prestigious Modern 4 Bedroom Villa in Kitisuru,"Kitisuru road, Kitisuru, Nairobi, Nairobi",4,140000000
851,Luxurious New And Modern 4 Bedroom Townhouses in Lavington,"Riara Road, Riara, Nairobi, Nairobi",4,60000000
852,4 Bedroom Townhouse for sale in Kileleshwa,"Kileleshwa, Kileleshwa, Nairobi, Nairobi",4,63000000
854,Beautiful 4 Bedroom House in Exclusive Gated Community in Kitisuru,"Peponi road, Kitisuru, Nairobi, Nairobi",4,135000000
856,4 Bedroom Town House All Ensuite for sale in Kiambu Road,"kiambu road, Kiambu Road, Nairobi, Nairobi",4,30000000
860,Wonderful 4 Bedroom Maisonette In Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",4,10500000
871,Modern Design Masionette,"Garden Estate, Garden Estate, Nairobi, Nairobi",4,110000000
872,Ten 4-Bedroom Luxury Villas at Ongata Rongai,"Gataka Road 250metres from Maasai mall (Uchumi, Kajiado, Nairobi, Nairobi",4,23500000
874,4 Bedroom Townhouse in Karen on Half an Acre near the Hub on Dagoretii Road,"Karen, Nairobi, Nairobi",4,80000000
876,"Runda Gardens, Homes","Runda, Nairobi, Nairobi",4,37000000
878,4 Bedroom Mansion House,"Syokimau, Nairobi, Nairobi",4,12000000
879,4 Bedroom Luxury Houses for sale in Kiambu Road,"Kiambu Road-Nairobi, Kiambu Road, Nairobi, Nairobi",4,41950000
881,Aspire Villas,"Lavington, Nairobi, Nairobi",4,62000000
882,Elegant 4 Bedroom Townhouse for Sale in Langata - 3KE1231761,"Langata, Langata, Nairobi, Nairobi",4,25000000
884,4 Bedroom House for Sale in Karen,"The Hub, Karen, Nairobi, Karen, Nairobi, Nairobi",4,65000000
885,4 Bedroom House for sale in Loresho,"Loresho Close, Loresho, Nairobi, Nairobi",4,60000000
888,Fairfield Park Mombasa Road,"Syokimau, Nairobi, Nairobi",4,17000000
889,Kencom Homes - Runda,"Runda, Nairobi, Nairobi",4,37000000
892,Old Muthaiga 4 Bedroom All En Suite Standalone House,"Old Muthaiga, Old Muthaiga, Nairobi, Nairobi",4,250000000
893,4 Bedroom House for Sale in Karen,"Near the Hub, Karen, Nairobi, Karen, Nairobi, Nairobi",4,65000000
894,A Charming 4 Bedroom Maissonatte In Parklands,"Parklands 2nd avenue, Parklands, Nairobi, Nairobi",4,30000000
895,Townhouses In Runda,"Runda, Nairobi, Nairobi",4,37000000
898,2 Light-Filled Modern Homes for sale,"Kitisuru, Nairobi, Nairobi",4,220000000
899,A Brand New 4 Bedroom Town-House for sale in Runda,"Runda mumwe, Runda, Nairobi, Nairobi",4,70000000
901,Cosmopolitan 4 Bedroom Townhouse in Karen,"Karen, Karen, Nairobi, Nairobi",4,65000000
902,Brookside:4 Bedroom Townhouse for sale,"brookside, Brookside, Nairobi, Nairobi",4,58000000
908,4 bedrooms maisonette for sale in South c,"South c, South C, Nairobi, Nairobi",4,13000000
910,Beautiful 4 Bedroom Maisonette In Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",4,10500000
914,4 Bedroom Townhouse for sale in Westlands,"Grevillea Grove, Westlands, Nairobi, Nairobi",4,59000000
915,4 Bedroom Maisonette for sale at Mlolongo,"Mlolongo, Mlolongo, Nairobi, Nairobi",4,10000000
916,Stunning 4 Bedroom Town House,"Kiambu Road, Kiambu Road, Nairobi, Nairobi",4,36000000
920,Magnificent 4 Bedroom House In Dornholm Phase 8,"Donholm, Donholm, Nairobi, Nairobi",4,10500000
922,18 0305 ST A Special Offering; Elegant Townhouse Rarely Available. 18 03 15,"Westlands, Rhapta Road, Westlands, Nairobi, Nairobi",4,53000000
923,Lovely 4 bedroom villa for sale at Brookside,"Westlands, Westlands, Nairobi, Nairobi",4,65000000
924,"Banda Homes, Redwood Estate Kenyatta Road","Kenyatta Road, Ruiru, Nairobi, Nairobi",4,6750000
925,4 Bedroom Maisonette With Sq for sale- Nairobi West,"Nairobi West, Nairobi West, Nairobi, Nairobi",4,25000000
928,Magnificent 4 Bedroom Town House In Loresho.,"Loresho, Loresho, Nairobi, Nairobi",4,35500000
935,FOUR BEDROOMS  STANDALONE HOUSE IN RUNDA FOR SALE,"Runda road, Runda, Nairobi, Nairobi",4,95000000
938,Rich And Roomy House for sale,"Kerarapon, Kerarapon, Nairobi, Nairobi",4,0
940,Exclusive 4 Bedrooms Townhouse in Riverside,"RIVERSIDE, Riverside, Nairobi, Nairobi",4,200000000
947,Beautiful 4 Bedroom House in Kiambu Road,"Kiambu road, Kiambu Road, Nairobi, Nairobi",4,30000000
952,Westlands Townhouse,"Westlands, Nairobi, Nairobi",4,32000000
953,4 Bedroom House,"Kilimani, Nairobi, Nairobi",4,50000000
954,4 Bedroom Maisonette in About Half Acre Land in Ruiru,"Thika Road, Ruiru, Nairobi, Nairobi",4,30000000
957,4 Bedroom House for sale in Loresho,"Loresho Crescent, Loresho, Nairobi, Nairobi",4,60000000
959,Modern Masterpiece House in Karen,"Karen, Karen, Nairobi, Nairobi",4,90000000
961,BEAUTIFUL 4 BEDROOMS TOWNHOUSE FOR SALE,"Mahiga Mairu, Westlands, Nairobi, Nairobi",4,45000000
964,4 Bedroom Maisonettes in Utawala,"utawala, Ruiru, Nairobi, Nairobi",4,13700000
965,4 Bedroom Townhouse for sale in Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",4,9500000
970,4 Bedroom Town House In Runda Gardens,"Runda, Runda, Nairobi, Nairobi",4,37000000
978,Lovely Maisonettes in Syokimau,"Community Road, Syokimau, Nairobi, Nairobi",4,12500000
980,4 Bedroom Townhouse 2 Dsq for sale in Kilimani,"George Padmore road, Kilimani, Nairobi, Nairobi",4,28500000
981,Fairfield Park,"Mombasa Road, Nairobi, Nairobi",4,17000000
982,Town House 4 Bedrooms all En-suite with Dsq – Lavington,"Lavington, Nairobi, Nairobi",4,55000000
984,Lovely Bungalow in Galleria,"Galleria, Karen, Nairobi, Nairobi",4,65000000
987,4 Bedroom Townhouse in Karen,"Karen, Dagoretti Road, Nairobi, Nairobi",4,38000000
989,Fairfield Park Mombasa Road,"Mombasa Road, Nairobi, Nairobi",4,17000000
991,Fairfield Park Homes,"Mombasa Road, Nairobi, Nairobi",4,17000000
993,Lavington Kabarsiran Townhouse,"Lavington, Nairobi, Nairobi",4,45000000
994,4 bedroom all ensuite villa in Kerarapon for Sale,"Ngong Rd, Ngong Road, Nairobi, Nairobi",4,35000000
995,"Runda, 4bedroom for sale","Runda, Runda, Nairobi, Nairobi",4,65000000
997,4 Bedroom Townhouse For Sale In Balozi,"Unnamed Road Nairobi, Riruta, Nairobi, Nairobi",4,32000000
998,A Lovely 4 Bedroom Townhouse in Westlands,"General Mathenge Drive, Westlands, Nairobi, Nairobi",4,42000000
1000,4 Bedroom House for Sale in Karen,"Langata Rd, Karen, Nairobi, Karen, Nairobi, Nairobi",4,150000000
1001,An Exclusive And Prestgious 4 Bedroom House on 1 Acre in Lavington,"James Gichuru road, Lavington, Nairobi, Nairobi",4,0
1004,Magnificent 4 Bedroom House In Dornholm Phase 8,"Donholm, Donholm, Nairobi, Nairobi",4,10500000
1005,4 Bedroom House for sale in Karen,"Karen, Nairobi, Nairobi",4,0
1006,Hardrock Park Estate Kenyatta Road,"Thika Road, Nairobi, Nairobi",4,25000000
1010,"4 Bedroom Mansion Set on 1 Acre, along Peponi Road","Peponi Road, Peponi, Nairobi, Nairobi",4,185000000
1011,Executive 4 Bedroom Maisonette in Ruaka,"Excecutive four bedroomed massonate for sale in Ruaka, Ruaka, Nairobi, Nairobi",4,17000000
1012,4 Bedroom House for sale in Kiambu,"Kiambu, Riabai Rd, Riruta, Nairobi, Nairobi",4,23750000
1016,Residential Units,"Bogani Road, Karen, Nairobi, Nairobi",4,88000000
1020,Beautiful House in a Gated Community,"Runda Road, Runda, Nairobi, Nairobi",4,138000000
1022,17 1012  Sensational Voluminous Branded Townhouse at Kitisuru,"Kitisuru Estate, Kitisuru, Nairobi, Nairobi",4,135000000
1023,4 bedroom House to sale all ensuite in Runda Meandows.,"Runda, Runda, Nairobi, Nairobi",4,150000000
1027,Fairfield Park Mombasa Road,"Mombasa Road, Nairobi, Nairobi",4,17000000
1030,Wonderful 4 Bedroom Maisonette In Syokimau,"Syokimau, Syokimau, Nairobi, Nairobi",4,10500000
1031,Beautiful 4 B/R Standalone House In Lavington,"Lavington, Lavington, Nairobi, Nairobi",4,140000000
1041,House in Kitsuru,"KITISURU, Kitisuru, Nairobi, Nairobi",4,135000000
1044,4 Bedroom Townhouse for sale in Lavington,"Valley Arcade, Lavington, Nairobi, Nairobi",4,28000000
1047,Kencom Sacco Homes - Runda,"Runda, Nairobi, Nairobi",4,37000000
1052,4 Bedroom Townhouse for sale in Westlands,"Grevillea Grove, Westlands, Nairobi, Nairobi",4,60000000
1054,4 Bedroom House for sale in Loresho,"Loresho Crescent, Loresho, Nairobi, Nairobi",4,60000000
1058,"4 Br Townhouse, Kiambu Road","kiambu road, Kiambu Road, Nairobi, Nairobi",4,32000000
1059,Furnished Home for sale,"Linoni Road, South B, Nairobi, Nairobi",4,26000000
1062,Spacious 4 Bedroom Townhouse in Lavington,"Lavington, Nairobi, Nairobi",4,39700000
1064,4 Bedroom Townhouse for sale in Spring Valley,"Spring Valley Road, Spring Valley, Nairobi, Nairobi",4,75000000
1065,4 Bedroom Townhouse with an SQ for sale in Lavington,"Chalbi Drive, Lavington, Nairobi, Nairobi",4,64000000
1066,Brand New 4 Bedroom all Ensuite plus DSQ,"Grevellia Drive, Brookside, Nairobi, Nairobi",4,68000000
1067,4/5 Bedroom Family Home in Tranquil Hardy,"Karen, Nairobi, Nairobi",4,72000000
1068,A 4 Bedroom Townhouse Foe Sale in Westlands Along Grevelia Grove,"Its along grevillia grove, Grevillea Grove, Nairobi, Nairobi",4,46000000
1070,4 Bedroom House for Sale in Langata,"Carnivore, Langata, Nairobi, Langata, Nairobi, Nairobi",4,30000000
1071,"Karen, 4 Bedroom Townhouse for sale","Karen, Karen, Nairobi, Nairobi",4,58000000
1072,Lovely Townhouse in Westlands,"Mahiga Mairu, Lavington, Nairobi, Nairobi",4,45000000
1075,Runda Gardens,"Runda, Nairobi, Nairobi",4,37000000
1076,A 4 Bdrm Ambassadorial House,"It's along meadows., Runda, Nairobi, Nairobi",4,135000000
1081,Kitengela Plains New 4 Bedroom Gated Community,"Mombasa Road, Nairobi, Nairobi",4,13000000
1083,4 Bedroom Townhouse Miotoni,"Karen, Nairobi, Nairobi",4,67000000
1085,Lavington Town Houses,"Lavington, Nairobi, Nairobi",4,62000000
1088,A4 Bedroom Townhouse for sale in Runda Mumwe Gardens,"It's at mumwe gardens., Runda, Nairobi, Nairobi",4,65000000
1090,Exclusive 4 Bedrooms House in Runda,"Runda, Runda, Nairobi, Nairobi",4,70000000
1092,4 bedroom Townhouse for sale in Westlands,"Westlands, Westlands, Nairobi, Nairobi",4,60000000
1093,4 Bedroom plus Dsq all Ensuite in Kileleshwa Makueni Road,"makueni road, Kileleshwa, Nairobi, Nairobi",4,50000000
1095,A New Townhouses for sale in Lavington 66million,"Lavington, Lavington, Nairobi, Nairobi",4,66000000
1097,Standalone 4 Bedroom Bungalow in Lavington,"Lavington Nairobi, Lavington, Nairobi, Nairobi",4,150000000
1098,Aspire Homes Chalbi,"Lavington, Nairobi, Nairobi",4,62000000
1099,Runda-4 Bedroom Townhouse on 1/2 Acre Garden (Gated Community),"Runda-close to embassies,UN offices & International schools, Runda, Nairobi, Nairobi",4,75000000
1100,4 Bedroom Townhouse for sale in Syokimau,"Syokimau, Nairobi, Nairobi",4,15000000
1106,Lovely 4 Bedroom Townhouse in Lavington,"Lavington, Lavington, Nairobi, Nairobi",4,55000000
1109,Westlands-4 Bedroom Townhouse in a Gated Community of 6 Units.,"Westlands close to Safaricom house,medanta Hospital,pwc & CBD, Westlands, Nairobi, Nairobi",4,38000000
1110,Kencom Sacco Homes - Runda,"Runda, Nairobi, Nairobi",4,37000000
1112,A Lovely And Modern 4 Bedroom House All En Suite in Mombasa Road,"Mombasa Road, Mombasa Road, Nairobi, Nairobi",4,35000000
1123,A Spacious Town House 4 Bedroom All Ensuite for sale in Lavington,"Lavington, Nairobi, Nairobi",4,45000000
1126,4 Bedroom Family Home in Karen,"Karen, Nairobi, Nairobi",4,75000000
1127,FOUR  BEDROOMS TONWHOUES  NEW WITH  MODERN FINISHING IN PEPONI,"Peponi road, Peponi, Nairobi, Nairobi",4,350000
1129,Executive 4 Bedroom Townhouse All Ensuite With Dsq on 1/2 Acre Garden,"Runda Mimosa, Runda, Nairobi, Nairobi",4,85000000
1130,A 4 Bdrm Townhouse,"It's near KCB training centre., Karen, Nairobi, Nairobi",4,65000000
1131,"4 Bedroom Maisonette for sale in Karen, Karen Plains","Karen Plains Road, Karen, Nairobi, Nairobi",4,65000000
1133,3Bedroom Offplan Mainssionet for sale in Ngong,"ngong, kibera, Nairobi, Nairobi",4,7800000
1135,An Exclusive And Prestgious Modern 4 Bedroom Townhouse in Lavington,"Grevillea Grove Westlands, Grevillea Grove, Nairobi, Nairobi",4,75000000
1137,Runda Gardens Homes,"Runda, Nairobi, Nairobi",4,37000000
1141,4 Bedroom House for sale in Lower Kabete,"Lower Kabete Road, Lower Kabete, Nairobi, Nairobi",4,210000000
1144,4 Bedroom Townhouse in Syokimau,"Syokimau Airport road, Syokimau, Nairobi, Nairobi",4,13000000
1145,4 Bedroom House for sale in Karen,"Kerarapon Road, Karen, Nairobi, Nairobi",4,65000000
1148,A Modern And Spacious 4 Bedroom Townhouse on Waiyaki Way,"Waiyaki Way, Loresho, Nairobi, Nairobi",4,30000000
1152,Tigoni -Beautiful 4 Bedroom House on 2.56 Acres Prime Land,"Tigoni, Nairobi, Nairobi",4,80000000
1153,Luxurious New And Modern 4 Bedroom Townhouses in Lavington,"Lavington, Lavington, Nairobi, Nairobi",4,60000000
1162,Classy 4 Bedroom Townhouse +sq in Lavington for sale,"lavington, Lavington, Nairobi, Nairobi",4,65000000
1164,Muthaiga North New House 4 Bedrooms,"Muthaiga North close  to International schools,Embassies and shopping malls, Muthaiga North, Nairobi, Nairobi",4,70000000
1167,A 4 Bedroom With A Dsq  House for sale at Eden Ville Kiambu Rd,"Kiambu road, Kiambu Road, Nairobi, Nairobi",4,31500000
1169,"4 Br Townhouse, Kitisuru","Kitisuru, ISK, Kitisuru, Nairobi, Nairobi",4,55000000
1171,4 Bedroom Townhouse in Brookside - Westlands,"Westlands, Nairobi, Nairobi",4,50000000
1174,All that glitters! Ridgeways mansion,"Ridgeways, Nairobi, Nairobi",4,120000000
1176,4 B/R All Ensuite House In Runda,"Runda, Runda, Nairobi, Nairobi",4,95000000
1177,Elegant 4 Bedroom Town Houses for sale in Syokimau,"Syokimau, Nairobi, Nairobi",4,11500000
1179,"New 4 Bedroom Townhouses on Kamakis, Eastern Bypass.","Kamakis, Ruiru, Nairobi, Nairobi",4,17300000
1181,Neat 4 Bedroom Townhouse Master Ensuite With Dsq And Pool,"Makueni road, Kileleshwa, Nairobi, Nairobi",4,35000000
1182,Elegant 4 Bedroom Townhouse Grevillea,"Grevillea Grove, Nairobi, Nairobi",4,60000000
1185,4 Bedroom Townhouse for sale in Westlands,"Brookside Drive, Westlands, Nairobi, Nairobi",4,47000000
1186,4 Bedroom Townhouse For Sale In Kilimani,"Elgeyo Marakwet Road, Kilimani, Nairobi, Nairobi",4,45000000
1190,Four Bedroom Maisonette in Parklands,"parklands, Parklands, Nairobi, Nairobi",4,19500000
1191,"Kilimani, 4 Bedroom Town House for sale","Kilimani, Kilimani, Nairobi, Nairobi",4,51000000
1194,"Limuru Rd, 4 Bedroom Villas for sale","Limuru road, Limuru road, Nairobi, Nairobi",4,22000000
1195,A4 Bedroom Townhouse With A Dsq for sale at Eden Ville Kiambu Rd,"It's at Eden ville estate., Kiambu Road, Nairobi, Nairobi",4,30000000
1197,4 Bedrooms Maisonette with DSQ Near Safari Park Estate Mirema Drive,"Mirema Drive, Roysambu, Nairobi, Nairobi",4,20000000
1201,4 bedroom Townhouse for sale in Kilimani,"4227-00100, Kilimani, Nairobi, Nairobi",4,35000000
1205,4 Bedroom Townhouse for sale in Syokimau,"Syokimau, Nairobi, Nairobi",4,11500000
1206,4 Bedroom Townhouse For Sale In Lavington,"Hatheru Road, Lavington, Nairobi, Nairobi",4,40000000
1209,4 Bedroom Townhouse in Kitisuru,"Kitisuru, Nairobi, Nairobi",4,125000000
1214,"City Property With Country Charm - Bogani, Karen","Bogani Road, Karen, Nairobi, Nairobi",4,88000000
1218,Executive 4 Bedroom Maisonette for sale in Karura,"Excecutive four bedroomed massonate for sale in Karura, Karura, Nairobi, Nairobi",4,15000000
1219,A Spacious 4 Bedroom Maisonette for sale in Parklands,"Parklands, Parklands, Nairobi, Nairobi",4,28000000
1221,"House at Mavoko Park, Syokimau","Syokimau, Nairobi, Nairobi",4,12000000
1223,Brookside 4 Bedroom Townhouse,"westlands brookside close to International schools,malls & UN offices, Brookside, Nairobi, Nairobi",4,45000000
1225,Villa for sale on Njubi Road,"Njubi road, Lavington, Nairobi, Nairobi",4,70000000
1226,Modern And Exquisitely Done 4br House,"Kitengela, Kajiado, Nairobi, Nairobi",4,13000000
1228,4 Bedroom House with a dsq in South B,"South B, Nairobi, Nairobi",4,21000000
1230,Stunning 4 Bedroom Villa,"Peponi, Nairobi, Nairobi",4,80000000
1235,"Amani Village, Houses for sale","syokimau, Syokimau, Nairobi, Nairobi",4,12000000
1236,Fairfield Park,"Mombasa Road, Nairobi, Nairobi",4,17000000
1237,"4 Bedroom Bungalow for sale in Old Runda, Runda Drive","Runda Drive, Runda, Nairobi, Nairobi",4,78000000
1239,An Exclusive And Prestgious Modern 4 Bedroom Townhouse in Lavington,"Kabarsiran avenue, Lavington, Nairobi, Nairobi",4,52000000
1241,Elegant 4 Bedroom Villa on General Mathenge Drive,"General Mathenge Drive, Westlands, Nairobi, Nairobi",4,75000000
1242,Classy 4 Bedroom Villa With Value For Elegance,"Karen, Karen, Nairobi, Nairobi",4,90000000
1246,4 Bedroom House for sale in Loresho,"Loresho Close, Loresho, Nairobi, Nairobi",4,60000000
1249,Amazing 4 Bedroom Townhouse for sale - Karen,"Karen, Karen, Nairobi, Nairobi",4,85000000
1250,2 bedroom Maisonette for Sale,"Kileleshwa, Kileleshwa, Nairobi, Nairobi",4,35000000
1252,Luxurious House for sale Along Kiambu Road,"Along Kiambu road .opposit kist, Riruta, Nairobi, Nairobi",4,45000000
1254,Stunning 4 Bedroom House in Runda,"runda evergreen, Runda, Nairobi, Nairobi",4,100000000
1255,Lovely modern 4 bedroom villa for Sale - Nyari.,"Nairobi City, Nairobi Central, Nairobi, Nairobi",4,68000000
1256,Donholm Four Bedroom Maisonettes at Harrambee SACCO Estate,"Outer Ring Road, Donholm, Nairobi, Nairobi",4,11000000
1257,"4 Bedrooms House In South C , Highway Estate","Highway Estate, South C, Nairobi, Nairobi",4,15000000
1258,4 Bedroom Townhouse for sale in Karen,"Miotoni road, Karen, Nairobi, Nairobi",4,85000000
1259,"Luxury 5 Bedrooms House For Sale, Mahiga Mairu","Mahiga Mairu, Westlands, Nairobi, Nairobi",4,45000000
1260,4 Bedroom House for Sale in Kerarapon,"Kerarapon, Kerarapon, Nairobi, Kerarapon, Nairobi, Nairobi",4,40000000
1263,A Spacious 4 Bedroom all Ensuite Townhouse with Dsq in Kileleshwa,"Kileleshwa, Nairobi, Nairobi",4,55000000
1264,Executive Spacious 4 Bedroom Townhouse,"M, Muthaiga North, Nairobi, Nairobi",4,32500000
1266,Executive 4 Bedroom Townhouses With D Sq And Garden,"Lavington, Lavington, Nairobi, Nairobi",4,72000000
1274,4 Bedroom Townhouse for sale in Westlands,"Grevillea Grove, Westlands, Nairobi, Nairobi",4,60000000
1275,Kyuna-4 Bedroom Bungalow on 1 Acre Mature Garden Within A Gated Community,"Kyuna within a gated community,Embassies and shopping malls, Kyuna, Nairobi, Nairobi",4,100000000
1276,"Lavington, House for sale","Lavington, Nairobi, Nairobi",4,55000000
1280,"Runda, 4 Bedroom Double Storey House for sale","Runda, Runda, Nairobi, Nairobi",4,85000000
1281,4 Bedroom House for Sale in Karen,"Near Galleria, Karen, Nairobi, Karen, Nairobi, Nairobi",4,73000000
1282,4 Bedroom House for Sale in Karen,"627 Langata Rd, Karen, Nairobi, Karen, Nairobi, Nairobi",4,90000000
1283,Karen Bogani Road- 4 Bedroom All Ensuite. On Half Acre,"Karen Bogani rd, Karen, Nairobi, Nairobi",4,60000000
1287,4 Bedroom House in A Popular Location  Karen,"Karen, Nairobi, Nairobi",4,80000000
1291,4 Bedroom House For Sale In Karen,"Karen, Karen, Nairobi, Nairobi",4,115000000
1296,Town House 4 Bedroom 3 En-Suite With Dsq - Karen - Kerarapon Close,"Karen, Nairobi, Nairobi",4,39500000
1299,4 Bedroom House for sale in Loresho,"Loresho Close, Loresho, Nairobi, Nairobi",4,60000000
1300,Beautiful 4 Bedroom Semi-Detached Townhouse in Langata,"Langata, Langata, Nairobi, Nairobi",4,29000000
1301,Fair Field Park,"Mombasa Road, Nairobi, Nairobi",4,17000000
1303,Brand New Development of 72 Maisonettes for sale,"Syokimau, Nairobi, Nairobi",4,11500000
1305,"An Elegant 4 Bedroom all Ensuite Maisonette with Dsq in Kileleshwa, Kikambala Road","Kileleshwa, Nairobi, Nairobi",4,47000000
1308,River Side 4 Bed Room Bungalow,"Riverside, Riverside, Nairobi, Nairobi",4,200000000
1309,4 Bedroom Townhouse For Sale In Redhill,"Limuru Rd Limuru, Riruta, Nairobi, Nairobi",4,27500000
1310,"Spacious 4 Bedroom, All Ensuite House-Lavington","Lavington, Nairobi, Nairobi",4,39700000
1311,Maisonette - Garden Estate,"Garden Estate, Nairobi, Nairobi",4,110000000
1312,Beautiful 4 Bedroom Hose for sale,"Galleria, Karen, Nairobi, Nairobi",4,0
1313,20330 - A Rare Luxury 4 Bedroom House,"Westlands, Nairobi, Nairobi",4,165000000
1320,Lovely new family house for sale,"Kiambu/Kimiti Rd., Kiambu Road, Nairobi, Nairobi",4,40000000
1324,4 Bedroom House for sale,"Galleria, Karen, Nairobi, Nairobi",4,0
1326,"Luxury 5 Bedrooms House For Sale, Pan African insuarance","Pan African insuarance, Runda, Nairobi, Nairobi",4,80000000
1328,4 Bedroom House For Sale In Industrial Area,"Off Likoni Road, Riruta, Nairobi, Nairobi",4,29000000
1330,An Exclusive And Prestgious Modern 4 Bedroom Villa in Lower Kabete,"Lower Kabete Road, Lower Kabete, Nairobi, Nairobi",4,95000000
1333,4 Bedroom Terrace Town Houses In Ruiru,"Syokimau, Syokimau, Nairobi, Nairobi",4,8000000
1334,4 Bedroom Townhouse for sale in Kileleshwa,"Kaputei Rd, Kileleshwa, Nairobi, Nairobi",4,66000000
1338,4 Bedroom Townhouse Runda,"Runda, Nairobi, Nairobi",4,36000000
1339,Modern Family Home at Karen,"Karen, Nairobi, Nairobi",4,90000000
1341,A Spacious 4 Bedroom House in Old Muthaiga,"Muthaiga Road, Muthaiga, Nairobi, Nairobi",4,190000000
1343,4 Bedroom Ultra Modern Townhouse Of Peponi Road,"Peponi road, Peponi, Nairobi, Nairobi",4,95000000
1350,5 Bedroom Maisonette at Mlolongo,"Mlolongo, Mlolongo, Nairobi, Nairobi",4,8500000
1351,4 Bedroom House For Sale In Balozi,"Balozi Nairobi, Riruta, Nairobi, Nairobi",4,33000000
1354,Luxurious 4 Bedrooms Town House,"KAREN, Karen, Nairobi, Nairobi",4,75000000
1355,Amani Village Syokimau - Elegant Townhouses for Sale,"Syokimau, Nairobi, Nairobi",4,11700000
1357,House for sale,"Machakos, Nairobi, Nairobi",4,27000000
1367,Five Star Meadows Townhouse,"Kiambu Road, Kiambu Road, Nairobi, Nairobi",4,45000000
1368,"Kencom Sacco, 4 Bedroom Town House","Paradise Lost, Kiambu Road, Nairobi, Nairobi",4,40000000
1372,Lavish 4 Bedroom Townhouse in Rosslyn,"Rosslyn, Nairobi, Nairobi",4,66000000
1373,Prestigious 4 Bedroom House,"karen, Karen, Nairobi, Nairobi",4,0
1375,4 Bedroom Maisonette For Sale In South C,"Mugoya estate, South C, Nairobi, Nairobi",4,13800000
1377,Runda Gardens,"Runda, Nairobi, Nairobi",4,37000000
1380,Spacious 4 Bedroom Villas Plus Sq for sale Close To Rossylin Rivera in Rossylin,"Rosslyn, Nairobi, Nairobi",4,73600000
1382,"Lovely 4 Bedroom Villa in Brookside, Westlands","Brookside, Nairobi, Nairobi",4,65000000
1385,20 Njumbi Road,"Njumbi Road, Lavington, Nairobi, Nairobi",4,110000000
1387,Beautiful 4 Bedroom Master En-Suite Town House in Kilimani,"Kilimani, Kilimani, Nairobi, Nairobi",4,55000000
1389,Charming & Extremely Spacious 4 Bedroom Townhouse in Karen,"KAREN, Karen, Nairobi, Nairobi",4,95000000
1392,Townhouse - Ridgeways,"Ridgeways, Nairobi, Nairobi",4,115000000
1393,Stylish 4 Bedroom Standalone House in Utawala,"utawala, Utawala , Nairobi, Nairobi",4,14500000
1394,4 Bedroom Maisonette - Kirichwa Creek-Kileleshwa,"KIRICHWA CREEK, Kileleshwa, Nairobi, Nairobi",4,28000000
1395,4 Bedroom House for Sale in Karen,"Galleria, Karen, Nairobi, Karen, Nairobi, Nairobi",4,65000000
1396,4 Bedroom House at The Water Front Gardens Estate,"waiyaki way, Waiyaki Way, Nairobi, Nairobi",4,28000000
1397,4 Bedroom House in Lavington,"Lavington, Nairobi, Nairobi",4,60000000
1399,4 Bedroom Townhouse Rosslyn,"Rosslyn, Nairobi, Nairobi",4,70000000
1401,4 Bedroom Townhouse for sale in Lavington,"othaya road, Longonot, Nairobi, Nairobi",4,70000000
1402,4 Bedroom Townhouse for sale in Langata,"Langata, Langata, Nairobi, Nairobi",4,31000000
1403,House at Fairfield Park Homes - Mombasa Road,"Mombasa Road, Nairobi, Nairobi",4,17000000
1404,4 Bedroom Terrace Town Houses In Ruiru,"Syokimau, Syokimau, Nairobi, Nairobi",4,8000000
1406,Fairfield Park,"Mombasa Road, Nairobi, Nairobi",4,17000000
1407,4 Bedroom Townhouse for sale in Muthaiga North Balozo Estate,"Muthaiga North Garden, Muthaiga North, Nairobi, Nairobi",4,32500000
